id,note,url,vote_event_id
1d9011d9-7b28-4d95-be36-6c28d4dde5b8,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0856_35727.pdf,ocd-vote/7a8adb69-5aad-4924-a6d0-e884bd225bad
eebd6f64-42e2-4c90-b984-fd9d6b41ee8c,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0864_35727.pdf,ocd-vote/8947d620-9668-4a9a-a126-3ef876d90d6c
51eaf554-84e7-4d6c-97ea-28bd8a40ca48,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0870_35727.pdf,ocd-vote/d7c13575-d570-407b-8666-d63db9dabd0f
61f41c55-bdc2-4533-811a-621127d65da6,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0857_40367.pdf,ocd-vote/bb3a094c-3c0e-4d85-87c8-21613c0ad5bc
c3155bbe-b413-42c8-ae6b-dceb9c0211da,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0866_35727.pdf,ocd-vote/90d7842c-3ceb-4bb9-bfb6-dbdc4770ac0f
820619fd-d0a2-4054-b23f-528c550c5894,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0868_35727.pdf,ocd-vote/c6ae4c8d-4ed7-47aa-acd1-684d713b1f9f
dfcd504f-f77e-48ac-8e21-61ee8d686d3c,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0857_05092024_007000T.pdf,ocd-vote/df1f7eb8-183c-4117-8c56-b55a0224799c
69f841b9-9fe6-4f6c-994f-3d171742d2d4,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0865_35727.pdf,ocd-vote/ce66e327-aa81-405f-a8ce-d6990b54303f
02d76398-645a-460c-bf51-1195b46422e0,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0871_35727.pdf,ocd-vote/ecbb7970-c649-4e8d-90ba-94d84f56fc91
021b5dd3-b82a-43dd-8d75-4de8c994f9c3,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0857_35727.pdf,ocd-vote/badc0e37-bc94-4403-8359-394b8b6e7bdd
822c5505-4652-46b8-a6e9-52ab7e9d8688,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0856ham001_05242024_015000C.pdf,ocd-vote/dcdc3326-76c3-4632-8b56-50afd03642be
525de0a2-dca9-4694-a1fd-b86dcc44ded7,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0856_05092024_006000T.pdf,ocd-vote/de02e4d9-9c71-4772-864b-baecc419d479
599dcf2b-9d84-4fb6-8ddc-befdecb87e59,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0863_35727.pdf,ocd-vote/ee2845a1-440d-4a55-83d7-b7b924da8aea
2fe13154-1cf4-4078-9163-28a417621800,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0857SFA1_39799.pdf,ocd-vote/b045c88e-705e-481b-a909-94c3e357365a
30c8778a-c768-4c87-b3a8-da39fa822309,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0860_35727.pdf,ocd-vote/5760650f-1bee-4cb1-934b-45739127e11c
9335f8e3-464b-4933-bfa5-14069e262175,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0858_35727.pdf,ocd-vote/f8008ae1-8177-41eb-a126-a3a21db77937
6b654aca-930a-467f-bbd7-2bede01d9352,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0861_35727.pdf,ocd-vote/9a7433fc-9ef5-468a-954a-9892310ebe86
d355a02f-0323-490e-9e2b-42d263b05b2f,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0877_35727.pdf,ocd-vote/4db559c1-5a4d-42e9-ab9c-861d475661d6
f66e0c8d-b1d0-42a3-8e65-5e9ddbc8d626,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0873_35727.pdf,ocd-vote/0be451e4-2f0d-46a4-81c9-b493ec7a1996
280647df-6f33-4b22-b3a4-4ae4633614ae,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0859_40455.pdf,ocd-vote/fa5dad20-09ba-45a5-9c36-aa601840bdaf
00659f22-33d9-4d4a-b959-7ffd08ff9744,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0856_10252023_008000T.pdf,ocd-vote/18307a96-55c4-4979-b1d5-ef2d9a8cbf54
04c94455-9541-4e74-adc7-00fab5ee214c,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0856_39965.pdf,ocd-vote/ef1fb769-f683-4443-8a85-a28772afd9ae
63fd8397-b76d-4af0-9598-62f298984855,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0859_35727.pdf,ocd-vote/5a97bc4a-1ad2-411f-b927-8b94b019a965
f6642729-4420-49fb-a76e-781bfc1112c0,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0875_35727.pdf,ocd-vote/3c4cee7d-34a0-4013-997b-8efecdfbb5e2
