id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/64726582-9f2e-4b84-a88e-a324b5d1762f,,Executive,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f5e5b301-9ff6-4d39-bd33-63adf3e8e69b,,Illinois,103rd
ocd-vote/3fdb92d3-f98a-47c4-abf8-2d1ed6b3dfca,,Financial Institutions & Licensing,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d7381945-3c7d-4629-bc53-8ac12c0b3c32,,Illinois,103rd
ocd-vote/7152bd41-10c2-4a62-a054-93e5f03963e3,,Counties & Townships,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4287147e-187a-4e62-9be4-1dd19d12c224,,Illinois,103rd
ocd-vote/c737f2fe-6cb3-4f9f-bf0f-ecfc1020d729,,"Counties & Townships, Amendment 2",[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/998f2954-755f-4938-88d2-7fe0046a7070,,Illinois,103rd
ocd-vote/cc71b091-6bb9-471b-85a7-5d560d9242d8,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/257086f1-f5ee-4fc9-8ad9-ad3a85fa6b27,,Illinois,103rd
ocd-vote/fb319451-cbf8-4b8b-8cac-1a2c7656e8f3,,Insurance,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/eb3d63fc-6439-4ab6-8839-bb66df666cb9,,Illinois,103rd
ocd-vote/0c312af7-f524-46ba-8d8d-4267301ae97b,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ea868bde-9d1d-430e-8af3-c0d6814e2c7c,,Illinois,103rd
ocd-vote/06443ebf-f1c4-431b-871f-68d4ecfbd9a2,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d6754256-5c33-4095-8259-8419b96b1ef8,,Illinois,103rd
ocd-vote/f18463c2-d510-4367-ba0a-e920d776882e,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ba2f664c-88d9-4c48-9b8b-df2c042ba4f6,,Illinois,103rd
ocd-vote/1e197987-bb84-4c1e-9483-f68b9f8e5ea7,,Child Care Access & Early Childhood,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/013336bf-2e06-4398-9be9-2eca974d668f,,Illinois,103rd
ocd-vote/bfd8935e-50f7-4f08-a012-d4f6686704e5,,"Financial Institutions & Licensing, Amendment 2",[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cb02cc2b-f9d8-4888-8d16-5d0656e5bd62,,Illinois,103rd
ocd-vote/cf10438e-12a3-4301-902b-14038964befb,,Executive,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9ca83f34-c593-4e19-aa10-2060c893a6fd,,Illinois,103rd
ocd-vote/c1b6e6c1-1968-40b6-9d50-4e79b9f2cf2d,,Insurance,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f2b5070b-14bb-48a6-8435-2fed6326fe9c,,Illinois,103rd
ocd-vote/d6351194-73de-42ac-a9f9-3701560b0158,,"Labor & Commerce, Amendment 1",[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/70d0298b-5296-49df-be8d-d8a222af4696,,Illinois,103rd
ocd-vote/0b468986-8118-49a4-a2b1-37692b09b7fa,,Insurance,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8c2f758f-25b2-4a1e-a46f-4244575e11d6,,Illinois,103rd
ocd-vote/69882174-fdcd-48c2-a89c-1df047d9a293,,Labor & Commerce,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/3f61a0f7-b3f1-4f3d-9082-83266d5983eb,,Illinois,103rd
ocd-vote/23e18a28-73f7-4641-ac83-5294802c5bec,,Child Care Access & Early Childhood,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/7e36c550-f8f8-4521-ab88-ff23d35abfb8,,Illinois,103rd
ocd-vote/05db6c61-293a-45fc-97ea-1f7dff382285,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cbb29dd7-4a32-4bef-80a5-0272aadcadd6,,Illinois,103rd
ocd-vote/e83718cd-845f-4a5a-8a1e-0491080695a3,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/bceb56ad-1c93-406f-bf9d-2cbae7927e60,,Illinois,103rd
ocd-vote/9d3445ee-c691-45a3-80fb-e7eec8984f4a,,"Labor & Commerce, Amendment 3",[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/97889e15-1b5e-4fc7-a5a5-5c8c72fc4a9b,,Illinois,103rd
ocd-vote/09dd34a5-04f1-4263-abfd-79b7b6302ae5,,"Labor & Commerce, Amendment 7",[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c974da52-b390-4907-930a-aee431d609c0,,Illinois,103rd
ocd-vote/2a6dbac8-64e3-4331-9863-1bc96c6a5071,,Economic Opportunity & Equity,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9ad83537-c18f-44fb-a9e3-86019fb3660a,,Illinois,103rd
ocd-vote/745157a6-c4aa-45f5-ab06-c47bf6a63f9a,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d27e2e1d-aa03-487d-9fec-c08a12f96ed2,,Illinois,103rd
ocd-vote/79594b95-b3c7-429d-a834-e2a29e0b03b4,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/56ab3dd2-dc2c-46ec-829a-06b3f0c9f820,,Illinois,103rd
ocd-vote/a8d6b13b-3545-4d90-9d8c-91e1d31ddf60,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/54dd6ef8-b73c-42af-a0d2-fa102bb2334b,,Illinois,103rd
ocd-vote/c6134c42-4230-4bf7-a49d-e425e167ab2b,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/7609dd52-056b-4db6-86bc-429c6d35ca6d,,Illinois,103rd
ocd-vote/a6b48186-3064-45ce-8873-62994b5ed4fa,,Labor & Commerce,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cdb67f75-71c6-4db2-bab5-217f6f88655b,,Illinois,103rd
ocd-vote/849d3896-935b-4878-9c4d-370f91f39d70,,"Labor & Commerce, Amendment 6",[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c974da52-b390-4907-930a-aee431d609c0,,Illinois,103rd
ocd-vote/783e4ee2-9da6-44f0-8f04-d86fd4ceb709,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/981a46cf-70bc-49d8-b1c0-55bfb33edcf9,,Illinois,103rd
ocd-vote/f0a0b28b-31a1-4c4b-9011-35c93102c00a,,Third Reading,[],2024-05-20,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/7fa7e2b3-57f5-4071-8f85-3d9ef61bdcd7,,Illinois,103rd
ocd-vote/0c85b655-73d6-42d2-bdb6-53235c31cd1f,,Health and Human Services,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/621f79d2-a102-4bdb-9ef9-bb7dee5f9ffe,,Illinois,103rd
ocd-vote/3b6a7ad7-ac33-4924-b5ef-4f08ab1f0c45,,"Education, Amendment 2",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a369c101-a096-4a14-9e42-50a12edbbe0e,,Illinois,103rd
ocd-vote/b0162ef9-b493-41b2-b4cd-82a84ccb642b,,Insurance,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/019153d8-a121-4414-bcbc-f9a4a2b4dd86,,Illinois,103rd
ocd-vote/67a740b4-67b5-4cf6-8d70-d7b91ab5b8d3,,Human Services,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0f2ade63-72e5-4f8a-83de-d2b59e35a7f1,,Illinois,103rd
ocd-vote/0952f7ed-e72e-462e-a770-11bdfbf31884,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1a69ff08-253e-4dd5-9a7a-fbd642f37c2e,,Illinois,103rd
ocd-vote/214cff79-4996-4944-9c30-d9482f52051f,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2a4ca5be-ff03-4ac0-8727-12417a05cda3,,Illinois,103rd
ocd-vote/8e7bde79-d74f-48b8-968d-73a289127b5d,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f7307e4b-17fe-450c-866d-5e3429197862,,Illinois,103rd
ocd-vote/d4d42f95-e564-438b-8c73-1c9830619cc1,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/148d263d-aaf2-457e-a7be-9e50f725a6a9,,Illinois,103rd
ocd-vote/58958962-b7b1-436c-a43a-8bf1ad9f8ac0,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c0ce04fa-87d8-44a2-b010-9e490f5eabb9,,Illinois,103rd
ocd-vote/432c7c5d-0fb1-4c07-9a6e-687860c49b82,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/96a785b8-f8c3-4fe1-8b83-6bde2cb360bf,,Illinois,103rd
ocd-vote/61770099-14be-41b9-bae1-565021fc9508,,"Transportation: Vehicles & Safety, Amendment 1",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/46661bb1-1862-46b0-ab05-0ae1d2f1968a,,Illinois,103rd
ocd-vote/31cba9ad-65e7-4520-bcbc-4d672b8b626b,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b0df66e7-c754-450e-a130-24296be54408,,Illinois,103rd
ocd-vote/e8ddb42d-8413-43e4-92bc-689cf5b64981,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/29bff1a2-744a-4fe1-aa43-edde7f1e20eb,,Illinois,103rd
ocd-vote/4abb8271-376f-4715-abf3-8f4488e7a9e7,,"Health and Human Services, Amendment 4",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/85f1ffc1-9bcb-4026-aea4-38d2e1b11ee9,,Illinois,103rd
ocd-vote/ce3e739c-26ae-4f92-be2d-b48f5d03da5e,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/bf1b5a5c-a5c4-4410-8663-fc072d8f41f5,,Illinois,103rd
ocd-vote/09f01d79-add7-46d0-a789-c5cb495b177c,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/823c1ec2-dbfb-4cd3-8f8a-d530939682b9,,Illinois,103rd
ocd-vote/3e5e6f35-316d-4cdb-a99d-a6402a740824,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f8a43da9-d5c3-4194-80e0-ab175db65d68,,Illinois,103rd
ocd-vote/0bf395af-9cb4-4a4f-83a5-e21c38e7b5b3,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/406b24d4-b27b-49f3-ba21-5d1526d85e79,,Illinois,103rd
ocd-vote/ed70d0f7-9fd0-46e1-bfdf-ff4a6d192447,,Executive,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/3061a75c-67b9-4e6b-852b-47d532056c02,,Illinois,103rd
ocd-vote/e4ef79a6-f976-4a1a-a636-48cc04779c34,,"Health and Human Services, Amendment 3",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/85f1ffc1-9bcb-4026-aea4-38d2e1b11ee9,,Illinois,103rd
ocd-vote/09980a4e-ffe6-46f1-a8e7-c49e7a61e956,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/eb164026-f808-4a70-9e03-8f9fa7a21d75,,Illinois,103rd
ocd-vote/af460483-ffb7-4079-978a-549bc48651a3,,Housing,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d10bd0d7-ca25-4288-9ef6-fa54bff8e5b6,,Illinois,103rd
ocd-vote/3dd25f8a-6564-4f64-9b7b-d3c4f975ba83,,"Judiciary, Amendment 1",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ef719cc1-9f98-4d4c-a0de-8dfe4b814edf,,Illinois,103rd
ocd-vote/90bd8940-daf6-4a4b-ab11-4edebf16cc7c,,Insurance,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9b043a7c-dfe2-4fa5-9314-e1c6f7960594,,Illinois,103rd
ocd-vote/acb17e01-afd0-4246-945f-53783dd7c69b,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/128b1d4d-6027-4f51-9b18-329ca1aa1b91,,Illinois,103rd
ocd-vote/f4f65e6a-9dfd-4fdf-8ea0-1f6761f38ff8,,Transportation: Vehicles & Safety,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c66224d0-2c5b-47a8-8934-0c69e12f402c,,Illinois,103rd
ocd-vote/0fd25052-1ae7-4777-8750-385e4fa8bcbe,,"Transportation, Amendment 1",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ffc6b247-7819-4ecc-97e5-7794d2ab1924,,Illinois,103rd
ocd-vote/a15c981f-6a52-42f2-a542-76ecff9ca3cc,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/70f85bcf-2109-46d0-9225-9780d57eb10b,,Illinois,103rd
ocd-vote/7faf0e42-6214-4efe-9741-676dec5ea122,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/5bb19022-04a5-4320-a4a9-a052d134973b,,Illinois,103rd
ocd-vote/a27ab4c0-d3d5-4e0d-83e1-02e78c2f5573,,Insurance,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9b043a7c-dfe2-4fa5-9314-e1c6f7960594,,Illinois,103rd
ocd-vote/b77c7a6c-4322-44cc-9409-3a0c1bd99c0f,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/bcb6e661-f9bb-4807-9d7e-750b0725f5ba,,Illinois,103rd
ocd-vote/ae75d56b-9b95-440e-8941-3ff639380d30,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d832a9ee-1442-44b3-b657-cf2a78517aa6,,Illinois,103rd
ocd-vote/f14def47-6a26-4262-8ee5-36ad29cc9e20,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2b8cca4f-a43f-4240-92a1-50b6e4a0f381,,Illinois,103rd
ocd-vote/2dd2b508-2714-46e6-b87e-d6acfb6e1bdd,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/bc3f2811-31ea-42bd-b02c-8527bf9ce193,,Illinois,103rd
ocd-vote/12616ee0-dbea-4120-88d6-b990c33db79b,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cd302e9d-591a-4e68-b504-b7528b843d19,,Illinois,103rd
ocd-vote/1e794c38-b0bc-4180-8513-da364be47bac,,Judiciary,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f48e9e09-cbad-4a5b-ba4b-3eeaea846785,,Illinois,103rd
ocd-vote/b75702db-92cf-4c8d-aea7-c947c0ff643e,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/11b642f4-54fa-483f-b597-e2326ce85dba,,Illinois,103rd
ocd-vote/8b6ff3b3-2b62-4e73-94e7-049f64ec5940,,Executive,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/865f3dd6-cb98-481f-ab22-27621951120f,,Illinois,103rd
ocd-vote/010162a3-6381-459a-8a1c-4721f0b3a868,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/9296c306-6905-41bc-aad8-576119b9f9fb,,Illinois,103rd
ocd-vote/22c89aa7-029c-49ab-8bd6-e4359636934a,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/75a6b4ae-b1c3-4f46-9e5a-5adc37120fc6,,Illinois,103rd
ocd-vote/8e52b562-e97b-4337-8c82-dca5668344fd,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/91b63951-a851-41e8-ac24-40e6cd468a96,,Illinois,103rd
ocd-vote/27cc9477-a3c0-4d60-b42d-78e88bc9ecbd,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cb02cc2b-f9d8-4888-8d16-5d0656e5bd62,,Illinois,103rd
ocd-vote/5a429372-7e7a-44bb-b158-a38715a34ba2,,Insurance,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/019153d8-a121-4414-bcbc-f9a4a2b4dd86,,Illinois,103rd
ocd-vote/c6174a78-a489-4bed-b225-143166bc1583,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a9a1ecf7-caff-4c96-bcd9-35f0274ec636,,Illinois,103rd
ocd-vote/ed84ec6c-87c4-4e8a-90f0-1f650f0bdf85,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/99c60ffd-5ab4-4fc0-8c14-c25e0beacdac,,Illinois,103rd
ocd-vote/669e59cb-2484-48c2-a681-9350222ad271,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/962c2d81-4ed6-4842-b95e-3740380683c5,,Illinois,103rd
ocd-vote/ac37c050-4dd7-440c-836c-6e47931f2f4f,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f308eb45-6aef-4558-9991-ded490d479f8,,Illinois,103rd
ocd-vote/f48ffe60-fa69-4c83-beb8-d2407bd21c55,,"Executive, Amendment 2",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e20b75dc-ce2a-4e30-93aa-b6b570b828aa,,Illinois,103rd
ocd-vote/7e85fa8b-e31f-414c-942f-d36f28cac5b3,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4e4cc9af-7f91-4953-8949-f5dc5e9ce691,,Illinois,103rd
ocd-vote/1dbc53b8-d143-4baf-991d-2177afe6364f,,Executive,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/6f8d5e23-01c3-4f7e-9364-640ef12636a6,,Illinois,103rd
ocd-vote/71eb5e61-9e69-4bf7-a382-242dee64dbf9,,Education,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2cf4333e-2ce4-4a8b-b839-27337755933f,,Illinois,103rd
ocd-vote/214d0176-65ff-407b-9dfe-457dca4a1813,,"Third Reading, Amendment 1",[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/5bb19022-04a5-4320-a4a9-a052d134973b,,Illinois,103rd
ocd-vote/d820904a-300b-4c08-8f3c-38fbcff51915,,Education,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2cf4333e-2ce4-4a8b-b839-27337755933f,,Illinois,103rd
ocd-vote/98e8a71b-d98d-4f72-943c-853312b7f622,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/39d25ebb-fb06-4824-8feb-fc8b7d107487,,Illinois,103rd
ocd-vote/1f559c26-ffc7-4ff7-b17f-14abefe62529,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/af81131e-f7a1-4025-bb7d-c20090d84a2d,,Illinois,103rd
ocd-vote/6d5df85f-17bc-48e5-ad50-cf6892c1ffe9,,Judiciary,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/5ccd1b4e-aeea-4f8d-a2f8-cab64d2f38e8,,Illinois,103rd
ocd-vote/f8982d00-f1aa-45d2-9d9d-03595f921f94,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/70d0298b-5296-49df-be8d-d8a222af4696,,Illinois,103rd
ocd-vote/20a55a27-3e9e-456b-b9ff-17bca3f47c1f,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/74425946-a55a-4c93-898c-1693060b8447,,Illinois,103rd
ocd-vote/0b8a34d1-875c-45f2-b12f-968a8a9eb756,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/21db7914-ed16-4393-85c0-1eb505c41082,,Illinois,103rd
ocd-vote/cab6dbc4-cd20-4480-8f3b-c45fbe39cbb4,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1db3dc0a-a6f0-4721-bf86-d71427817616,,Illinois,103rd
ocd-vote/9edfd08a-e4cd-41ad-8543-2cc6d340027e,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/593d05ae-14bb-4504-9f9b-9167630acccd,,Illinois,103rd
ocd-vote/1da8cb58-d85c-4f7d-a589-9eb58d5982fa,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/aa4b3148-d81c-4344-8dd5-eabeb8288582,,Illinois,103rd
ocd-vote/025e19c0-fea4-4301-87b8-f827be6739b9,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/998f2954-755f-4938-88d2-7fe0046a7070,,Illinois,103rd
ocd-vote/3d8b95c7-19d5-4165-8e52-ffdb0d148128,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ddbb40ea-a0db-4162-a6a2-f1ad717c7cee,,Illinois,103rd
ocd-vote/63d01ce2-963a-4ab2-9706-66e2103a8945,,Executive,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/48dfac19-a0b1-452f-8ea2-a2b682111792,,Illinois,103rd
ocd-vote/abbce3f2-a0f7-4ba1-b3aa-0e7646436328,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4376fef4-5491-4e58-a514-a059a3b2f096,,Illinois,103rd
ocd-vote/4552f518-60eb-47ef-a38f-9a455bb4934e,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e1d53f03-2bfb-48e5-99a9-70d5c68315a6,,Illinois,103rd
ocd-vote/801a54d9-55d6-41a9-a3ae-197452a1e4aa,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2eeebcd0-9279-4404-9a2f-a8dcbc801e4e,,Illinois,103rd
ocd-vote/977b332c-11b1-45a3-b817-bd9b4cecc91f,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/80957399-b7ac-4645-b7c2-a2e23f0de0e4,,Illinois,103rd
ocd-vote/8d4ec3ad-d26b-45e2-9dfe-a26e0bd26449,,Human Services,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/5809b5ca-7aaa-4238-bd38-cfeeca27bf42,,Illinois,103rd
ocd-vote/28af513f-6769-4cab-b4dc-f398c9bbb431,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/692092d0-c342-4b26-a1fa-0051bbf8cf0d,,Illinois,103rd
ocd-vote/9537c31a-7104-44d0-8a79-1967d3fca6d1,,Third Reading,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b066c8ea-fa81-4d34-a356-0e5b099279bd,,Illinois,103rd
ocd-vote/66f1638f-521d-4e11-952a-0b9228c9991a,,Transportation,[],2024-05-21,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/be6262b4-c1c5-4d88-85b5-01051466758d,,Illinois,103rd
