id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/eab86baa-8068-4614-825f-77c51e00feaf,HJR 39,SUPPORT-AUTISTIC INDIVIDUALS,['joint resolution'],[],104th,Illinois,lower
ocd-bill/39683d4d-bfab-4e2d-b2e8-d73b9f73259d,SB 2496,PHYSICAL THERAPY ACT-SUNSET,['bill'],[],104th,Illinois,upper
ocd-bill/d507d392-e21e-4404-b0fb-0416610a0f3b,SB 2665,$ISBE-REACH/RSSI PROGRAMS,['bill'],[],104th,Illinois,upper
ocd-bill/e6410d89-4390-4d2d-9c03-c5bcc7c0ebd6,SB 2194,DHS-2-1-1 SERVICE,['bill'],[],104th,Illinois,upper
ocd-bill/685899f3-8db0-4aac-9ee0-da036e476904,SR 331,MEMORIAL-DEBRA D. LEWIS,['resolution'],[],104th,Illinois,upper
ocd-bill/cec49468-c86b-48f1-8ab2-bb0f08c34fdc,SR 326,MEMORIAL-RICHARD ENDERLE,['resolution'],[],104th,Illinois,upper
ocd-bill/8b6a8803-4467-43ce-bd42-ed12211d8bf7,HB 2419,EPA-LOCAL SITING REVIEW,['bill'],[],104th,Illinois,lower
ocd-bill/361df6b2-3739-4162-ae38-850457763db2,HR 372,COMMENDS-FR. MICHAEL PFLEGER,['resolution'],[],104th,Illinois,lower
ocd-bill/2b38db32-f53a-48a2-bab3-1fcdf2e88fb6,SB 67,NURSE AGENCY-CIVIL PENALTIES,['bill'],[],104th,Illinois,upper
ocd-bill/7d23e052-49bf-4176-8ce9-0eef7917a550,HB 3869,SCH CD-MENSTRUAL PRODUCTS,['bill'],[],104th,Illinois,lower
ocd-bill/cbbf9741-b982-4cb3-bd06-f6e8a9d058eb,HR 145,CONGRATS-HEAD START,['resolution'],[],104th,Illinois,lower
ocd-bill/9d436b9e-08fb-4081-b737-00e0da58467c,SB 228,DHS-DIAPER ALLOWANCE,['bill'],[],104th,Illinois,upper
ocd-bill/5756280c-15c7-4641-9676-8dfc7423f3ea,SB 1947,SCH CD-EDUCATOR LICENSURE-MISC,['bill'],[],104th,Illinois,upper
ocd-bill/2f091884-5f5d-41b7-aead-0a727d0441be,SB 1920,SCH CD-ASL IMPLEMENTATION,['bill'],[],104th,Illinois,upper
ocd-bill/d9e011a2-6fb1-4758-9d45-57d1b034813f,SB 1420,LOCAL HEALTH DEPT-RMSF,['bill'],[],104th,Illinois,upper
ocd-bill/fbaa02c6-5c88-4ae3-ac88-83a3bc34a28f,HR 615,MEMORIAL-ERNEST E. GIBSON,['resolution'],[],104th,Illinois,lower
ocd-bill/6ab0be37-fd47-49cb-b8ff-d94a512e6226,HR 617,CRNA WEEK,['resolution'],[],104th,Illinois,lower
ocd-bill/7877d8d9-eb69-4f01-b71a-03bf553d0b9e,HB 4516,PORTABLE SOLAR GENERATION,['bill'],[],104th,Illinois,lower
ocd-bill/467fb970-de58-4be5-9d33-fe1badeb3237,HB 4510,HOUSING-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/f51252a4-fced-47c9-b666-66478762e718,HB 4515,CANNABIS-COMM COLL VOC PROG,['bill'],[],104th,Illinois,lower
ocd-bill/cf46d489-efef-457f-ab1d-fb8d2ca6bb27,HB 4513,INC TX-R AND D CREDIT,['bill'],[],104th,Illinois,lower
ocd-bill/982e27ee-8a6b-48cb-bd46-89731e9934d6,HB 4508,MARRIAGE LICENSE VIDEO APPEAR,['bill'],[],104th,Illinois,lower
ocd-bill/a083d432-62f6-4fad-b6f5-a825d0a8adde,HB 4427,FINANCE-CANNABIS REGULATION,['bill'],[],104th,Illinois,lower
ocd-bill/0b965ea6-a825-4379-9be4-7590f3d56c25,HB 4518,CHICAGO BOARD EDU-COMPENSATION,['bill'],[],104th,Illinois,lower
ocd-bill/5ed2fbc4-f642-4ebb-9ae6-ba6e1b4c8d2d,HB 224,BUSINESS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/992955a0-124f-4aee-aafe-009c9638bf08,HB 337,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/932d5324-44a9-4d0e-864e-09e31c1aa7c5,HB 266,CIVIL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8ebf0ec7-9b86-419b-ac6a-f551118edb4c,HB 944,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/b23af4aa-ab97-4128-82e5-c5a121d4adaf,HB 215,BUSINESS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/b7676835-c586-48a9-be25-5355be0f8e75,HB 627,HOUSING-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/57d0243f-e7fa-432b-91f6-14f310934c9b,HB 849,SAFETY-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/e445f1a4-88d0-4ada-9cf2-d40953327cd3,HB 699,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/588f899c-2e96-403c-a263-12c5ee62f9b5,HB 304,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/9e4d721e-4b7b-4725-8547-bd3153501452,HB 391,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/487132e6-b6af-4f3d-b66b-54f4631b0924,HB 359,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/f2447180-6cfb-451b-829f-b853d4d20b87,HB 908,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ffa92edf-5607-4796-ad7f-9330fddc0566,HB 390,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7b9da762-86d8-4804-aa35-7e674b55b6f8,AM 1040179,APPOINT-BRANDON RAGLE,['appointment'],[],104th,Illinois,upper
ocd-bill/ca684282-81b4-41c5-a5b0-c777085d9bc6,HB 618,HEALTH-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/df7b1650-fb93-4cb6-b219-1c21c3fa98b5,HB 492,ELECTIONS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/3f1ad6c0-9982-4022-9cb4-4db390c55d4d,HB 302,BUSINESS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/e60ededd-7f68-4d47-a8f3-e5c8516a0f6b,HB 204,BUDGET IMPLEMENTATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/e2261871-6029-4590-97f8-ad8b37b750b5,HB 635,LIQUOR-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/a79a5455-5fbf-4644-92ab-73d87fad13b9,HB 456,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/2f281012-4cbe-4eaa-a29a-3b31852d189a,HB 503,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/9446ba19-87fb-41bd-8883-a4c80bcc99c5,HB 780,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8e6facf7-a183-46e3-b854-bb8269ebe50c,HB 2068,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8036054e-4e0f-4797-b4fc-9e8d637598bb,HB 399,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/1ae55118-a93e-4f48-8955-13648bcb7a83,HB 283,CIVIL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/70f4f517-d478-4d9c-a7c8-6f744adc7845,HB 544,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/215c4f75-bbce-4053-abc1-555a589f2c3c,HB 2114,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/4a7e8b82-bb63-4a98-b2b5-d964213e49dc,HB 971,TRANSPORTATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8dcc525b-67a0-4e4e-93ed-3e1ad10a432a,HB 2055,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/0d55ea2a-1d88-4086-bd11-6f204f97e06b,HB 738,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7bb82f46-b3a1-4067-835e-a4e95de50233,HB 410,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/2e3371d7-3c45-4580-8e7c-192e6ee8524d,HB 675,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/6df4d8c1-26d3-49b7-878b-94c24ae26147,HB 401,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/97fb9b6a-0473-4d1e-acbc-ceeec781f2f2,HB 695,NOTICES-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/b2a1903c-93b0-4ace-a7f8-c57481c50951,HB 748,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/d7cfde49-c88c-4caf-963a-4698f4885fb9,HB 556,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/dd1da9f3-88c2-439d-b495-5734ccc67254,HB 300,BUSINESS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c5060d19-b5ca-4a34-9459-4780bf26e408,HB 230,BUSINESS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8bbd60af-2b59-4131-9c60-79363694af55,HB 393,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8247fb6e-340f-495e-b0c6-ffb3c6c3569b,HB 265,CIVIL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ab326d03-a846-4062-a1a9-7fb73a2bf0ea,HB 867,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/cf74477f-bf48-4924-b32a-9168f057a0f4,HB 405,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/4b79be29-cf26-47c8-b401-29330028f55e,HB 691,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7e40f28b-e5fc-4585-b46b-7668c5d8da6e,HB 813,REVENUE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/efb0f8f6-24bb-4198-93cc-42cac204cb79,HB 1004,MILITARY SERVICE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7c48bbe3-28ee-4483-9264-ee1466f07740,HB 277,CIVIL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7ad013c8-3eea-4ede-a5a6-13af804e78d7,HB 628,HUMAN RIGHTS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/558c76b5-bd62-45f7-8b5a-3747cd1efe5c,HB 576,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/9ba314c4-2e6a-4a7e-9b8a-3e3e4c476135,HB 558,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/45213554-ca3d-4ab5-b5a5-5165b62504c3,HB 484,ELECTIONS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/2eb9efdf-07fb-4661-a038-fa1bd7223d2c,HB 959,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/f3a65a3b-7833-4eaa-bbc0-80a590fc2bfe,HB 508,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/20fbe5ab-bdd6-4d7d-9402-e2a3e90b0f5b,HB 474,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/57107d78-bae4-4c45-afc0-95e16260f670,HB 2547,VETERANS AFFAIRS,['bill'],[],104th,Illinois,lower
ocd-bill/9345b969-c499-4981-8197-f78bf600c721,HB 2047,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7fbb6eeb-aa10-4af5-b01b-777e21ab276d,HB 376,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/d4886e7f-c9bc-43ea-adde-989a0536031d,HB 2073,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7eda4613-71b1-47ee-adbc-cdabe963e284,HB 649,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/76bb3fae-8d90-4d23-ae51-41afc6c9aae9,HB 776,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/61c57c24-3ef3-43d7-a05a-04be83e730b7,HB 600,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/baf42ce3-2ea2-4306-8fdf-4c36ec0b55fc,HB 621,HEALTH-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/21395199-fac4-4f4d-8577-ca55dc49d68b,HB 2155,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/4c909b2b-57d4-475c-96a2-f57ed4c5240b,HB 828,REVENUE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/74603ca3-d48e-49ad-9185-c6aa2a513551,HB 483,ELECTIONS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/57a838ec-f384-4562-ab67-aae946719615,HB 634,LIQUOR-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/0f777a9f-300a-4897-a119-0f0314d0e81a,HB 724,PUBLIC AID-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/15120b4a-ee9b-4812-957a-1954d6c652f5,HB 530,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/378c9f40-7c6e-4c6f-98bb-5384bf3f12fe,HB 2133,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/dddbcf78-d856-40cd-ac29-2a96eddb12c2,HB 381,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/f4df4b9a-3005-4426-8825-cc11094bf290,HB 873,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/e74959f1-5a70-4ee5-b5da-db6f17f4261b,HB 777,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/679e38af-d253-449a-a0d8-8fd7ed5414f4,HB 374,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/b2006bf8-8fda-4d39-be70-369f54ed1b7d,HB 452,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/38b39ab7-2971-4b94-ba69-4d0cc5d2bd1e,AM 1040181,APPOINT-MARY F. RADOSH,['appointment'],[],104th,Illinois,upper
ocd-bill/13758166-636e-4a10-a860-eab82379db64,HB 881,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/39cd583e-d835-47bc-8d91-83a6602a4a3e,HB 801,REVENUE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/720bee6f-b574-48cb-8524-98c12a379bc1,HB 667,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/cbb0a89c-559b-4634-bef6-9697036da6f0,HB 345,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/1721ce6c-2393-41b1-9af1-4bb9bcd7ffda,HB 504,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/54e46e79-b1f4-4047-b9eb-ce9e350bc282,HB 666,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ae016c63-114f-4da8-bf43-46bd9d6cea25,HB 645,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/a74f1110-1856-4b2e-b9a1-438f7f0c0508,HB 884,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/104fccb6-24c2-4770-b620-8a01d117ec8f,HB 787,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c0284b73-86bf-4b35-a1bc-4b232b1075f1,HB 656,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/01f5f934-e85d-4b55-b375-bf49d0120301,HB 582,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/af5f8185-5d33-4028-9b9d-da396753baaa,HB 478,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/88aa64b1-bb90-44c7-9f6f-a2b48d59c1ef,HB 402,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c0cd0705-5440-4546-a69f-9ebc8c81df5a,HB 2050,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/6997005e-8741-4d08-97a9-32785b61a74f,AM 1040180,APPOINT-ANGELIQUE DAVID,['appointment'],[],104th,Illinois,upper
ocd-bill/ed45d479-d062-49b6-9cb4-cd583f4f8639,HB 591,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/da003df9-8db6-477b-a7d7-4c8ab160967e,HB 2151,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/be5e485d-1979-4d69-866b-07ad84a9c55e,HB 788,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/346a72b0-498e-4e1c-8e3f-698b2aecf472,HB 549,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/edfbf127-df0f-484b-9a5b-b5d304805248,HB 2112,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/e5969773-2918-4a21-a390-8b3b569616bc,HB 522,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/68c84dff-c0dc-4271-bd3f-59389f2b4240,HB 1819,SMALL BUSINESS TAX CREDIT,['bill'],[],104th,Illinois,lower
ocd-bill/e52d1329-076b-48aa-80d4-75062110e67f,HB 189,AGRICULTURE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/fddc41bd-6c59-4499-9ed5-1d571815ad47,HB 702,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/cb98e290-e7fb-4082-8f9e-51c495c4e114,SB 2383,NATURAL ORG REDUCE REG-ACT,['bill'],[],104th,Illinois,upper
ocd-bill/70d2aadf-2468-43e1-8b48-7fdd6cf2fc3e,SB 798,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/a45a54ae-d0b7-4ed1-b5cc-bd0db6ba7f90,HB 630,HUMAN RIGHTS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/d6d01a65-fc97-4dac-8307-2c5fd1219396,HB 2082,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ba39986e-4326-4160-a9ce-a19bd46fb278,HB 718,PUBLIC AID-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/e3c64299-4cbe-40ce-9242-9a8c76ec4769,HB 709,PUBLIC AID-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/353699f1-3b3c-4b58-a716-7473fe6a7a59,HB 784,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/f189bb9e-a56b-4efd-bf38-92572541ccbb,HB 2048,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/81005280-563a-498e-84ef-383950d47730,HB 728,PUBLIC EMPLOYEE BENEFITS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/2a151403-85d7-451d-b165-85d7b4ef2303,HB 2164,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/d0bc928b-f06a-4945-927a-f8fa1919e908,HB 2170,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/5e21d61a-d939-43ba-aff4-bfafce7addca,HB 841,REVENUE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/6103b687-e142-4e86-9c7b-071c06d07a93,HB 999,TRANSPORTATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/7f9813a9-9619-4886-9ebe-bb1c9d32cca7,HB 306,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/90bd796f-9935-4532-a250-827d00755429,SB 1695,TIF-INITIAL & TOTAL EAV,['bill'],[],104th,Illinois,upper
ocd-bill/6abde0d7-5f73-404e-b48c-3103931cc2d1,HR 386,"COMMENDS-BRYAN RENFRO, PH.D.",['resolution'],[],104th,Illinois,lower
ocd-bill/71d09d27-de74-4568-b218-d3a2c1e04972,SB 1833,INC TX-ILLINOIS SOURCES,['bill'],[],104th,Illinois,upper
ocd-bill/6dff78c7-02e8-4783-9c6c-91f9667d0d44,HR 384,CONGRATS-GEJA'S CAFE,['resolution'],[],104th,Illinois,lower
ocd-bill/65cbd474-a9dc-4fa4-9d67-644ed6041cab,HR 48,IEP AWARENESS MONTH,['resolution'],[],104th,Illinois,lower
ocd-bill/0b24e0d1-bbe8-4683-87e8-71cec0f33228,HR 494,CONDEMNS POLITICAL VIOLENCE,['resolution'],[],104th,Illinois,lower
ocd-bill/91b45d26-ecf8-4c2a-9054-e98c8aa07ab1,HB 4148,EDUCATION CHOICE FOR CHILDREN,['bill'],[],104th,Illinois,lower
ocd-bill/72cd4d5a-55a4-44f6-bd19-9f7e29a94828,HB 4147,HOME UTILITY RELIEF ACT,['bill'],[],104th,Illinois,lower
ocd-bill/cc9ebbd1-92de-445a-950c-e55aabff3109,HB 2094,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/67fc283b-4605-41ad-99bb-f12a1879bb16,HB 335,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/35775dc6-8f8f-4544-af30-0be52886a22e,HB 603,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/efe7d85a-1ada-4e62-9b88-584d74f87409,HB 362,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/61fde715-eeec-44a9-9180-d69f4d2b73be,HB 817,REVENUE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/0d55e208-5f3c-4ff1-966b-d535833f459b,SB 2436,FOIA-NUCLEAR SECURITY,['bill'],[],104th,Illinois,upper
ocd-bill/94c95d94-9d42-4676-bac2-8bdd581a420d,HB 1648,PEN CD-FIRE-PAYMENT REDIRECTS,['bill'],[],104th,Illinois,lower
ocd-bill/75d255ab-e349-4d26-a7f5-98d283143975,SB 2188,INCOME TAX-SMALL BUSINESS LOAN,['bill'],[],104th,Illinois,upper
ocd-bill/2b325e23-1f7d-41c4-821d-85520ab53bfa,SB 2408,IEMA-UPDATE,['bill'],[],104th,Illinois,upper
ocd-bill/9ac2dbd7-525a-4957-945b-3b93cf0e63a9,SB 1997,DHS-AGING-HOMEMAKER WAGES,['bill'],[],104th,Illinois,upper
ocd-bill/a29aa370-c35f-44cd-b757-ff8ece39cc75,HR 375,COMMENDS-C. HERNANDEZ FALCON,['resolution'],[],104th,Illinois,lower
ocd-bill/daa9f8da-9bce-4534-ad3d-4ebe2bf46858,HB 3374,BOND AUTHORIZATION ACT,['bill'],[],104th,Illinois,lower
ocd-bill/4b5ac675-cad7-4939-980f-33a853375549,SB 2313,EV REBATE ACT-ADMINISTRATION,['bill'],[],104th,Illinois,upper
ocd-bill/67a7f5b1-9ba7-4453-b627-ea600e4fd96e,SB 1970,SCH BD-ELECTRIC SCH BUS GRANT,['bill'],[],104th,Illinois,upper
ocd-bill/f1d243a4-c942-422f-8b15-817ebe0a5391,SB 1977,PROP TX-HOMESTEAD,['bill'],[],104th,Illinois,upper
ocd-bill/3ddc6cc4-9fc5-4c7e-9da9-40ee9ac07656,HR 382,BATTEN DISEASE AWARENESS DAY,['resolution'],[],104th,Illinois,lower
ocd-bill/a27127b7-b3dc-4d71-b2bc-e9d1b5d9faaf,SB 1877,EDGE WITHHOLDING-STEEL,['bill'],[],104th,Illinois,upper
ocd-bill/a941b684-9529-439a-9e2c-a29b83777699,SB 1905,SCH CD-REGIONAL SUP VACANCY,['bill'],[],104th,Illinois,upper
ocd-bill/6846ad50-e464-4e18-b767-5730f9a454c2,SB 2319,VIRTUAL CURRENCY CONSUM PROT,['bill'],[],104th,Illinois,upper
ocd-bill/a5949d73-d839-435a-97bf-265a0569695d,SB 1749,SHORT-TERM RENTAL TAX ACT,['bill'],[],104th,Illinois,upper
ocd-bill/952ae59e-92d1-4b75-9216-ffa2e94f865f,SB 1857,PUB AID-TRAFFICKING VICTIMS,['bill'],[],104th,Illinois,upper
ocd-bill/cc0c4a6f-cf0b-4fe7-a284-b81004808036,SB 2327,DCFS-CULTURAL OMBUDSMAN,['bill'],[],104th,Illinois,upper
ocd-bill/0c0608e6-ab80-4904-a8c9-b3f88a421af7,SB 757,REVENUE-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/bf1c1ac9-744d-45e7-a298-7dbd96f59ea7,HR 379,CONGRATS-TALIA HALVORSEN,['resolution'],[],104th,Illinois,lower
ocd-bill/5448d30a-a172-4e8a-9ed8-486921892468,SB 1513,MUNI CD-EMINENT DOMAIN-WATER,['bill'],[],104th,Illinois,upper
ocd-bill/ed806d38-75b6-47e7-bd2a-1e1707a4695f,SB 2323,HUMAN TRAFFICKING-VICTIMS,['bill'],[],104th,Illinois,upper
ocd-bill/186b4228-fa92-4e46-8f8a-2a7fbebae166,SB 1743,CLINIC PSYC-NO PRESCRIP OPIOID,['bill'],[],104th,Illinois,upper
ocd-bill/cf0fb722-f97c-4f8b-b16e-a4b758e618dd,SB 2075,CYCLE RIDER SAFETY-VARIOUS,['bill'],[],104th,Illinois,upper
ocd-bill/6fce22b9-4baa-4fa4-8e48-1f24b0c1ba51,SB 1940,MOBILE HOME PARK-OMBUD,['bill'],[],104th,Illinois,upper
ocd-bill/9303f1b2-e1bb-4eb2-b98c-876515b358fe,SB 2263,INC TX-CHILD CARE,['bill'],[],104th,Illinois,upper
ocd-bill/41f9cdea-0409-4ba0-8fd2-8dfc74c19c91,SB 1455,PEN CD-DEFERRED COMP-FEES,['bill'],[],104th,Illinois,upper
ocd-bill/907840e8-106f-4b95-a78b-dfd8424bbc9e,SB 1375,EDUC-GROW ILLINOIS GRANT PRGM,['bill'],[],104th,Illinois,upper
ocd-bill/c7ee3e0a-4862-4197-9bec-1344a95b2351,SB 1235,EPA-GREENHOUSE GASES,['bill'],[],104th,Illinois,upper
ocd-bill/258da909-cec0-4f3b-b520-5a50b0eacc86,SB 1730,DCEO-MUSIC INCUBATOR,['bill'],[],104th,Illinois,upper
ocd-bill/9cef7c09-13d1-4471-b98e-368549bd1955,SB 1563,EVICTION-CRIMINAL TRESSPASS,['bill'],[],104th,Illinois,upper
ocd-bill/f098c008-5b37-41ee-b150-28f33659cbd9,SB 2675,CD CORR-C NUMBER PRISONER,['bill'],[],104th,Illinois,upper
ocd-bill/9f0cbf64-03a3-4c75-830b-ebaf8599c2d1,SB 1773,CONTROLLED SUB-FENTANYL,['bill'],[],104th,Illinois,upper
ocd-bill/e54dd941-3a8c-4785-a713-39dbed8db4c2,HB 3871,INC TX-NIL DEDUCTION,['bill'],[],104th,Illinois,lower
ocd-bill/c3d3c717-b794-4d24-ba0c-89dc75fa3511,HB 4066,9-1-1 STATEWIDE SURCHARGES,['bill'],[],104th,Illinois,lower
ocd-bill/7422d562-8d0d-44bf-a143-d03342f5e8d7,HB 1763,CONSUMER FRAUD-SOCIAL CLUBS,['bill'],[],104th,Illinois,lower
ocd-bill/75ee266d-8a27-4bcd-a52c-3e7e10f73ec1,HB 3148,FRAUD-AUTOPAY/DOCUMENT FEES,['bill'],[],104th,Illinois,lower
ocd-bill/fa6d547a-dcb2-4521-81ae-3b0fb84ef5d4,HB 2458,LOCAL GOVT-ADMIN ADJUDICATIONS,['bill'],[],104th,Illinois,lower
ocd-bill/e9fa696b-aa58-4b95-827a-385fe5f50c5e,HB 3227,BUDGET-UNDOCUMENTED IMMIGRANTS,['bill'],[],104th,Illinois,lower
ocd-bill/55539e31-ed7e-4e27-abac-ad8592df8924,HB 2034,$TOLL HIGHWAY AUTHORITY-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/df363834-00af-458e-9708-1c2a0fb35379,HB 1392,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
