id,vote_event_id,option,value
49153433-333d-45d0-8305-a57e3ac59803,ocd-vote/963e7fe4-f36d-4ee6-8299-6e10548a0d2e,no,0
43a0d4d5-4338-44cc-8a1f-69c7485f8178,ocd-vote/963e7fe4-f36d-4ee6-8299-6e10548a0d2e,yes,115
c1dabcd3-5bdb-450d-8c10-defa9fc70d64,ocd-vote/3d411bbf-1f94-4d83-809f-17df815a1b8d,not voting,1
07708fa6-6524-4ac9-a093-169e2e1f259e,ocd-vote/3d411bbf-1f94-4d83-809f-17df815a1b8d,absent,0
40ef0d2b-4aa8-48cd-9a36-08495149d600,ocd-vote/3d411bbf-1f94-4d83-809f-17df815a1b8d,excused,0
5ead8bb2-b643-4f6c-9ffe-869974cf96b7,ocd-vote/3d411bbf-1f94-4d83-809f-17df815a1b8d,other,0
8114536a-ac19-4cab-a819-3724badfb057,ocd-vote/3d411bbf-1f94-4d83-809f-17df815a1b8d,no,0
ddb1cefb-002a-47fd-9edf-be0ebe304b71,ocd-vote/3d411bbf-1f94-4d83-809f-17df815a1b8d,yes,58
814144dd-3195-42b3-850e-4bd5053d1b9e,ocd-vote/0790cfbb-c669-467c-88ef-24026ed5ef80,absent,0
c9846699-db8d-4c6d-8403-b849dd603316,ocd-vote/0790cfbb-c669-467c-88ef-24026ed5ef80,excused,0
b6c95b78-6a7d-46a8-ba3a-af2710bb5ac0,ocd-vote/ff5ab100-63ba-4af9-9409-75d6e37b2175,not voting,0
fc890981-44f8-4c27-96a3-77bc852f7ccb,ocd-vote/ff5ab100-63ba-4af9-9409-75d6e37b2175,absent,0
ef458a5d-1be3-401f-9b5c-1c9de94617bb,ocd-vote/ff5ab100-63ba-4af9-9409-75d6e37b2175,excused,2
6a3a9293-ae5a-4ae5-928c-ae7d2f6df27d,ocd-vote/ff5ab100-63ba-4af9-9409-75d6e37b2175,other,0
d38ad57a-48a0-4395-8c8f-def703148623,ocd-vote/ff5ab100-63ba-4af9-9409-75d6e37b2175,no,0
68ea09d1-78dd-445a-93cb-85b06c630844,ocd-vote/ff5ab100-63ba-4af9-9409-75d6e37b2175,yes,116
7a4f3142-e7af-4142-b245-a084ae43d080,ocd-vote/698734b5-cc3e-4172-875e-b41d1546419e,not voting,3
0acdb278-b216-411c-a68d-88155e77bb4b,ocd-vote/698734b5-cc3e-4172-875e-b41d1546419e,absent,0
c4d537aa-9f9f-4031-abea-21299ce6bdd4,ocd-vote/698734b5-cc3e-4172-875e-b41d1546419e,excused,0
cf5a1274-a9b7-41ff-a4a3-cfba22038852,ocd-vote/698734b5-cc3e-4172-875e-b41d1546419e,other,0
19e923c0-481e-4708-a270-25ab08917436,ocd-vote/698734b5-cc3e-4172-875e-b41d1546419e,no,11
e1915d22-f79d-49f1-9eff-4d889680d18d,ocd-vote/698734b5-cc3e-4172-875e-b41d1546419e,yes,45
34c752f3-2b0f-4a05-b67d-669fa10b32d4,ocd-vote/0790cfbb-c669-467c-88ef-24026ed5ef80,other,0
da47558f-3524-4703-ae47-8b64a8bb1c8c,ocd-vote/0790cfbb-c669-467c-88ef-24026ed5ef80,no,0
0481b555-fdf5-4cad-9db1-b5281157a89a,ocd-vote/0790cfbb-c669-467c-88ef-24026ed5ef80,yes,54
3efa9a1f-2a6f-4c02-9d03-b8bb34a4c1fd,ocd-vote/cc892505-3b19-401f-ae7b-dfe5cc59c4b9,not voting,2
d275dfd3-60c7-4b70-ad45-8f9fba88c7f3,ocd-vote/b1fbd3f5-c297-47bb-a8fb-17828841c557,not voting,3
a70f9f88-a631-481e-a0e6-89e58e9aaad5,ocd-vote/b1fbd3f5-c297-47bb-a8fb-17828841c557,absent,0
fd29f473-8ebc-4c47-8149-2f0539ec4ccf,ocd-vote/b1fbd3f5-c297-47bb-a8fb-17828841c557,excused,9
0b187928-dd11-4d12-8019-6b509540707c,ocd-vote/b1fbd3f5-c297-47bb-a8fb-17828841c557,other,1
3ceb888a-f3bf-4f6b-bd4a-fa1491ef6866,ocd-vote/b1fbd3f5-c297-47bb-a8fb-17828841c557,no,19
8681fe09-c6dd-4131-901a-57bed3e48021,ocd-vote/b1fbd3f5-c297-47bb-a8fb-17828841c557,yes,86
a1bc619e-1ccd-4470-8f1b-7af225117722,ocd-vote/972bd0a7-6cfc-4d73-af81-dc22f6b82562,not voting,3
722ac41e-dc17-4e51-9a06-2b6bbf1c1d62,ocd-vote/972bd0a7-6cfc-4d73-af81-dc22f6b82562,absent,0
1cbef983-c0ec-4993-a011-0822656f600e,ocd-vote/972bd0a7-6cfc-4d73-af81-dc22f6b82562,excused,0
8fddc054-155d-419d-b259-8d01320e09d3,ocd-vote/972bd0a7-6cfc-4d73-af81-dc22f6b82562,other,0
49e93ca9-2060-40fe-bfee-d6732c030c48,ocd-vote/972bd0a7-6cfc-4d73-af81-dc22f6b82562,no,0
bb71e494-efb7-4a2a-9411-fd22dd0ac5fd,ocd-vote/972bd0a7-6cfc-4d73-af81-dc22f6b82562,yes,56
bb5ff1f4-8bb2-458a-ae51-f7d57eb314f8,ocd-vote/e7a01703-477b-47ea-9cf0-97b824240df0,not voting,3
d1ef3d9a-cd8e-41c1-940f-107e6f3b385f,ocd-vote/e7a01703-477b-47ea-9cf0-97b824240df0,absent,0
325570ae-c505-4c53-ba17-1cc460daf3ce,ocd-vote/e7a01703-477b-47ea-9cf0-97b824240df0,excused,0
762cd657-6a69-4bec-9b7e-5083128e33ec,ocd-vote/e7a01703-477b-47ea-9cf0-97b824240df0,other,0
0d2a122f-a9f5-4309-80b8-2a1bda5c32a3,ocd-vote/e7a01703-477b-47ea-9cf0-97b824240df0,no,0
14fec943-c037-4cb5-a05e-78b03fc3cf71,ocd-vote/e7a01703-477b-47ea-9cf0-97b824240df0,yes,56
446acf49-ab9f-49e6-9fa0-d6c3f2d2cdf5,ocd-vote/cc892505-3b19-401f-ae7b-dfe5cc59c4b9,absent,0
de6809a7-c4ae-4d20-b34e-75609fdb6f1a,ocd-vote/cc892505-3b19-401f-ae7b-dfe5cc59c4b9,excused,0
d632c727-e8fa-4ffd-837c-ff04b3f0e710,ocd-vote/cc892505-3b19-401f-ae7b-dfe5cc59c4b9,other,0
33007258-bf11-4909-8eeb-4fb76705f6ec,ocd-vote/cc892505-3b19-401f-ae7b-dfe5cc59c4b9,no,0
ff38aaee-3542-455e-b082-06fd9fc39027,ocd-vote/cc892505-3b19-401f-ae7b-dfe5cc59c4b9,yes,57
8f44f870-ab12-45e7-aab8-25b04d4396c0,ocd-vote/2b7d8981-a234-452d-ad63-6e2cc5d5e417,not voting,3
d1c08087-86ad-4d28-8f6b-9d7c00f89c58,ocd-vote/17f5848b-84a4-43e4-a153-fece42de141c,not voting,0
755335b5-6444-4b59-8052-51e124bfcc26,ocd-vote/17f5848b-84a4-43e4-a153-fece42de141c,absent,0
5d85be4e-56f8-4670-91af-f9609f2a3ea7,ocd-vote/17f5848b-84a4-43e4-a153-fece42de141c,excused,3
fd8e3ff7-d2da-4b74-b7e1-e8a472dc522d,ocd-vote/17f5848b-84a4-43e4-a153-fece42de141c,other,0
afcb9e0a-dbe8-4644-a523-51634d9626dc,ocd-vote/17f5848b-84a4-43e4-a153-fece42de141c,no,0
119440bb-b023-40b7-bea2-dfad88c0e05b,ocd-vote/17f5848b-84a4-43e4-a153-fece42de141c,yes,115
52daeb3c-07f7-469c-bcce-f8825ba68be8,ocd-vote/2b7d8981-a234-452d-ad63-6e2cc5d5e417,absent,0
b61db9d5-e91e-4f52-aeb7-323d0efe971a,ocd-vote/2b7d8981-a234-452d-ad63-6e2cc5d5e417,excused,3
0fd35620-7847-411c-ba5a-657b4166e02f,ocd-vote/2b7d8981-a234-452d-ad63-6e2cc5d5e417,other,0
fbe7ce13-f273-4209-8868-ba918457624d,ocd-vote/2b7d8981-a234-452d-ad63-6e2cc5d5e417,no,0
9eab0905-4eb4-4b02-aafc-d9c7dbe4c0b0,ocd-vote/2b7d8981-a234-452d-ad63-6e2cc5d5e417,yes,112
9ee39869-fc1d-45a4-9c5d-80b73e9d4cbf,ocd-vote/12adfe7f-1ddd-4190-9205-cc8e9b30c318,not voting,2
c41e37fe-ae72-423c-a560-b4f5c93df89a,ocd-vote/fcb85aea-86b0-4905-aaf9-99b269d5c99b,not voting,3
f5ca481a-847e-4cb9-8414-d509c6c60b37,ocd-vote/fcb85aea-86b0-4905-aaf9-99b269d5c99b,absent,0
1e15f909-ee70-402e-a332-d7087d3e8618,ocd-vote/fcb85aea-86b0-4905-aaf9-99b269d5c99b,excused,0
a1648bcc-cd88-41a3-a46b-54d19450ddba,ocd-vote/fcb85aea-86b0-4905-aaf9-99b269d5c99b,other,0
7e3ae072-3d4d-4d0e-81d6-c0cb6e3eb079,ocd-vote/fcb85aea-86b0-4905-aaf9-99b269d5c99b,no,0
2eb4a37d-3c2a-45dd-b509-4b40348b6f14,ocd-vote/fcb85aea-86b0-4905-aaf9-99b269d5c99b,yes,56
d307f8b8-944d-4722-be42-76aa7673970d,ocd-vote/12adfe7f-1ddd-4190-9205-cc8e9b30c318,absent,0
cd561a4f-dfac-4287-bbad-296342375e33,ocd-vote/12adfe7f-1ddd-4190-9205-cc8e9b30c318,excused,2
f9cd1671-07eb-4bae-b1aa-ba3d65eb14ab,ocd-vote/12adfe7f-1ddd-4190-9205-cc8e9b30c318,other,0
17f993e6-1077-4791-a084-696362b919be,ocd-vote/12adfe7f-1ddd-4190-9205-cc8e9b30c318,no,0
222e7c24-cd47-4b98-92b7-e4283c0942e0,ocd-vote/12adfe7f-1ddd-4190-9205-cc8e9b30c318,yes,114
677f19df-8801-4c8a-8806-c1d0dd84f571,ocd-vote/1b3a0c89-4cb3-4a3c-8416-4b121b33034b,not voting,3
b61e5039-583d-4ea1-a972-23f4d614d48b,ocd-vote/99add86e-f48a-40ce-82b3-755ae6836fc7,not voting,0
9f4b8157-939d-433d-94ae-6b1380c9a714,ocd-vote/99add86e-f48a-40ce-82b3-755ae6836fc7,absent,0
86770991-1172-4cce-aa4f-066eeb20d0e8,ocd-vote/99add86e-f48a-40ce-82b3-755ae6836fc7,excused,0
7e5f8fe2-def0-4c75-9925-97deda044624,ocd-vote/99add86e-f48a-40ce-82b3-755ae6836fc7,other,0
a84315b0-bd66-4fe9-b09e-5097f2e751ee,ocd-vote/99add86e-f48a-40ce-82b3-755ae6836fc7,no,0
11029729-4646-4815-a78d-ebb4a0703b8a,ocd-vote/99add86e-f48a-40ce-82b3-755ae6836fc7,yes,59
f2462038-9e58-4975-b286-9eee5ad146c2,ocd-vote/5f6f608a-813e-4ab7-96a3-96348e389849,not voting,1
6f86bc85-c2c8-492b-b08e-cfa2cf66abf8,ocd-vote/5f6f608a-813e-4ab7-96a3-96348e389849,absent,0
a1ee5ac3-bede-4eee-b258-7c16baaff33f,ocd-vote/5f6f608a-813e-4ab7-96a3-96348e389849,excused,0
c5450e27-1e00-4afa-9cc1-83330c2ddef3,ocd-vote/5f6f608a-813e-4ab7-96a3-96348e389849,other,0
5fb1220a-56ab-43bc-914a-00fc62414f0f,ocd-vote/5f6f608a-813e-4ab7-96a3-96348e389849,no,0
f80a40be-1243-4a61-8a97-6ae77d927079,ocd-vote/5f6f608a-813e-4ab7-96a3-96348e389849,yes,11
c0aa9f0f-c1b7-4c98-8b6b-9afee66a1099,ocd-vote/1b3a0c89-4cb3-4a3c-8416-4b121b33034b,absent,0
ea9332cf-9962-4251-866a-cab50f11e32c,ocd-vote/1b3a0c89-4cb3-4a3c-8416-4b121b33034b,excused,0
31740db4-55d3-423f-bc55-a5d59a5137f8,ocd-vote/1b3a0c89-4cb3-4a3c-8416-4b121b33034b,other,0
210fd429-fc29-4f40-ac35-2dd78b4439e8,ocd-vote/1b3a0c89-4cb3-4a3c-8416-4b121b33034b,no,0
30bdc8aa-97c1-496a-b445-65859ec721be,ocd-vote/1b3a0c89-4cb3-4a3c-8416-4b121b33034b,yes,56
badc6425-a596-4776-9bf0-69cdf7d605b7,ocd-vote/c020ef37-d5c8-4eb2-9c17-786729344b77,not voting,0
8c664c73-b6ff-4d2b-a16c-33d532528fe1,ocd-vote/86c9adc5-1308-4e65-a7a4-4f5620b34609,not voting,0
dfc03e51-55fc-448f-b577-dba9db6216b9,ocd-vote/86c9adc5-1308-4e65-a7a4-4f5620b34609,absent,0
cd9acd3f-03f8-48f9-8c3e-c28d3f6feecf,ocd-vote/86c9adc5-1308-4e65-a7a4-4f5620b34609,excused,0
c6b4c2f2-0e3e-45ee-b761-dcbf2735e892,ocd-vote/86c9adc5-1308-4e65-a7a4-4f5620b34609,other,0
702ccbe4-388b-45cd-ae67-01234d19899a,ocd-vote/86c9adc5-1308-4e65-a7a4-4f5620b34609,no,0
ac5a2307-bb07-4e4e-9278-956764e6022c,ocd-vote/86c9adc5-1308-4e65-a7a4-4f5620b34609,yes,59
3c7bd39a-137a-4fd0-a955-7578e819ac98,ocd-vote/10d06ed9-6155-4e08-b63b-7e570124103b,not voting,5
4129a4c8-fb91-4764-96c2-a7b897ba15c5,ocd-vote/10d06ed9-6155-4e08-b63b-7e570124103b,absent,0
b54b00f3-b407-4aa6-9919-4dd761124cc0,ocd-vote/10d06ed9-6155-4e08-b63b-7e570124103b,excused,0
31046361-5e1d-48c6-bbe4-2a17f416677d,ocd-vote/10d06ed9-6155-4e08-b63b-7e570124103b,other,0
8003e45d-430d-4027-8c06-8d190e8834d4,ocd-vote/10d06ed9-6155-4e08-b63b-7e570124103b,no,0
c456da5c-b22f-4ba1-b900-8327cd4f35cc,ocd-vote/10d06ed9-6155-4e08-b63b-7e570124103b,yes,54
eab48b7e-b485-414f-85ce-5e33ba9993dc,ocd-vote/1eb584db-518b-4a99-aa8d-d2ed7254d88e,not voting,2
9d2c9105-61ba-4d85-884d-07e768e4f6a9,ocd-vote/1eb584db-518b-4a99-aa8d-d2ed7254d88e,absent,0
f3044ab9-be97-4f08-b6ae-7f06b330e681,ocd-vote/1eb584db-518b-4a99-aa8d-d2ed7254d88e,excused,0
c2f8347c-810a-4383-b3ae-06bf0bd2c21c,ocd-vote/1eb584db-518b-4a99-aa8d-d2ed7254d88e,other,0
a66eaf04-85e3-4b2c-bb59-0c93edaa6ba1,ocd-vote/1eb584db-518b-4a99-aa8d-d2ed7254d88e,no,0
a19482f4-da35-439e-9d38-c9c9e5cda35e,ocd-vote/1eb584db-518b-4a99-aa8d-d2ed7254d88e,yes,57
6d7db6a3-eae2-4220-ac97-8f6c3ee1263e,ocd-vote/c020ef37-d5c8-4eb2-9c17-786729344b77,absent,0
f98fa8b9-b549-45d4-b92a-3cc59fa1848b,ocd-vote/c020ef37-d5c8-4eb2-9c17-786729344b77,excused,6
63139add-ca85-460a-af07-c79747984f0a,ocd-vote/c020ef37-d5c8-4eb2-9c17-786729344b77,other,0
9e80189f-5a6c-4e57-835f-246712e5023b,ocd-vote/c020ef37-d5c8-4eb2-9c17-786729344b77,no,38
a7ae06e8-ac28-44bc-9493-b1e44bf31cde,ocd-vote/c020ef37-d5c8-4eb2-9c17-786729344b77,yes,74
51c7b593-74e7-4547-8721-25da818fd722,ocd-vote/b2fdac62-abf5-465b-8fda-89bc87174326,not voting,3
2ec17a29-2574-43a6-99c4-a28d52a2a7d2,ocd-vote/66b05980-a442-4ea2-aa19-7057403b07a6,not voting,1
fa872d0b-fc40-4380-9dda-c357244f807d,ocd-vote/66b05980-a442-4ea2-aa19-7057403b07a6,absent,0
b17678cb-5f69-44af-a2ab-faf789f14f80,ocd-vote/66b05980-a442-4ea2-aa19-7057403b07a6,excused,8
ffe9ad5f-fb86-43dc-93bd-0619b2aab7f3,ocd-vote/66b05980-a442-4ea2-aa19-7057403b07a6,other,0
7de6b987-2e8d-4fd8-b571-08c234b1bdd6,ocd-vote/66b05980-a442-4ea2-aa19-7057403b07a6,no,0
9add8475-365a-407e-afa6-8f3c898e9f51,ocd-vote/66b05980-a442-4ea2-aa19-7057403b07a6,yes,109
96f296eb-10be-4759-90c2-86bbcabf8e1e,ocd-vote/6320ebee-dce8-4838-b8e8-db31b95a968c,not voting,1
aeebe5a0-9cd2-4cf0-96f2-e50721d254db,ocd-vote/6320ebee-dce8-4838-b8e8-db31b95a968c,absent,0
14e193e5-0ecd-4098-a1e9-149748240b5a,ocd-vote/6320ebee-dce8-4838-b8e8-db31b95a968c,excused,5
f56522c8-e18f-47c8-825b-00cc26ddc5ea,ocd-vote/6320ebee-dce8-4838-b8e8-db31b95a968c,other,0
a8fa95cd-dcc9-4c59-ab3e-dbbf26582b3d,ocd-vote/6320ebee-dce8-4838-b8e8-db31b95a968c,no,37
e5331dba-e8c9-4671-84d6-4ae0e7bb1724,ocd-vote/6320ebee-dce8-4838-b8e8-db31b95a968c,yes,75
4998405c-b0a9-41f6-a40a-a6bc276fb864,ocd-vote/b2fdac62-abf5-465b-8fda-89bc87174326,absent,0
fd6d3e4e-6bad-442b-a62e-836e8f955d42,ocd-vote/b2fdac62-abf5-465b-8fda-89bc87174326,excused,0
ebaaf085-8d6b-4951-8ad9-a58ee29115df,ocd-vote/b2fdac62-abf5-465b-8fda-89bc87174326,other,0
87a7bab2-cff6-451d-974b-1d12c7a1180b,ocd-vote/b2fdac62-abf5-465b-8fda-89bc87174326,no,0
738b1044-633e-4464-a8eb-77513fdcbf28,ocd-vote/b2fdac62-abf5-465b-8fda-89bc87174326,yes,56
9ae32e4b-bf92-4749-9ac7-2272477353e4,ocd-vote/1eea4879-a4f7-40c4-93c8-9c6b35621bec,not voting,1
85d89cfc-178f-4c56-9194-592d09b5b017,ocd-vote/dc36617a-2757-4c76-83b7-11736b70d9d6,not voting,1
43f2e6c5-9167-42f6-bbab-cb5cd0336524,ocd-vote/dc36617a-2757-4c76-83b7-11736b70d9d6,absent,0
f55d93da-90bd-401c-a557-80a20776ac94,ocd-vote/dc36617a-2757-4c76-83b7-11736b70d9d6,excused,0
b52b4aa5-530b-4260-a0fe-56514f6aa7c1,ocd-vote/dc36617a-2757-4c76-83b7-11736b70d9d6,other,0
03fe3f18-d2e3-4dbb-82a5-1cf58eb36aa0,ocd-vote/dc36617a-2757-4c76-83b7-11736b70d9d6,no,0
52a2e583-f53e-4806-bcd0-1b0da5806ecd,ocd-vote/dc36617a-2757-4c76-83b7-11736b70d9d6,yes,58
4fffc6e1-1319-4328-aa40-ea575b471eea,ocd-vote/6318db16-e4d7-4128-85af-a343e4976945,not voting,3
63af302d-bf8b-4235-b328-d514f3ad4262,ocd-vote/6318db16-e4d7-4128-85af-a343e4976945,absent,0
27a62240-11da-4106-acaf-e62fd4e9cedc,ocd-vote/6318db16-e4d7-4128-85af-a343e4976945,excused,0
40c06140-dd8d-4b33-adc7-49715e042cf6,ocd-vote/6318db16-e4d7-4128-85af-a343e4976945,other,0
b9837040-95cc-441e-ad47-2f13ab269f6b,ocd-vote/6318db16-e4d7-4128-85af-a343e4976945,no,0
25995e58-9b36-4063-bfdc-9d60c11e4890,ocd-vote/6318db16-e4d7-4128-85af-a343e4976945,yes,56
9fb852f5-9541-4ee0-b84f-23a30845b453,ocd-vote/1eea4879-a4f7-40c4-93c8-9c6b35621bec,absent,1
59820b92-6a38-4065-8ccd-6c67c4746bab,ocd-vote/1eea4879-a4f7-40c4-93c8-9c6b35621bec,excused,2
3d00ac37-873d-4287-93a7-07ef9bd99457,ocd-vote/1eea4879-a4f7-40c4-93c8-9c6b35621bec,other,0
8ac46584-5eaa-4f12-a8cd-2927a3bb86a2,ocd-vote/1eea4879-a4f7-40c4-93c8-9c6b35621bec,no,0
fc968f9a-ec8c-4be2-92a7-d6d786a9f8cb,ocd-vote/1eea4879-a4f7-40c4-93c8-9c6b35621bec,yes,114
75621a62-6dec-4bde-b851-2c348e7bc1be,ocd-vote/9d35d58a-f17c-49b8-88f7-938a23fba2b4,not voting,0
273d53c6-0119-4c24-8178-119c0aeedc29,ocd-vote/003ee0d8-70b3-4ab0-8c26-8b236e2b696d,not voting,3
2d41d6fe-3ab9-45ef-b950-bc153d1d6fa8,ocd-vote/003ee0d8-70b3-4ab0-8c26-8b236e2b696d,absent,0
2e2e079a-7454-4402-a3f4-e598d8084e16,ocd-vote/003ee0d8-70b3-4ab0-8c26-8b236e2b696d,excused,8
b2a6c5e4-7ac5-463f-b6f2-a1a0cc591dc6,ocd-vote/003ee0d8-70b3-4ab0-8c26-8b236e2b696d,other,0
7fd74e13-96f2-42d3-842b-1b7a0758a41f,ocd-vote/003ee0d8-70b3-4ab0-8c26-8b236e2b696d,no,37
821fb724-4a12-4cbc-a79e-c5eced5c8530,ocd-vote/003ee0d8-70b3-4ab0-8c26-8b236e2b696d,yes,70
e8b33aac-c5ec-45f3-b0eb-548e890e15f6,ocd-vote/9d35d58a-f17c-49b8-88f7-938a23fba2b4,absent,0
5730abb0-6286-4d52-876b-68c722b4130f,ocd-vote/9d35d58a-f17c-49b8-88f7-938a23fba2b4,excused,6
eb3a310b-01f6-4ea7-9ed5-e256b5e3c7cb,ocd-vote/9d35d58a-f17c-49b8-88f7-938a23fba2b4,other,0
48c2dd2d-9a65-4f44-a536-bd424d3da111,ocd-vote/9d35d58a-f17c-49b8-88f7-938a23fba2b4,no,37
9c2cebb5-6e53-4a4f-83a4-e5fa2d47b48e,ocd-vote/9d35d58a-f17c-49b8-88f7-938a23fba2b4,yes,75
86805cbc-6406-468e-84e1-df94151f25af,ocd-vote/d4ff002b-64eb-4cd5-987e-de424ebde0af,not voting,1
12ab86fb-2c6c-45d0-8108-4a12a084fca4,ocd-vote/94ee5e8d-8cf5-4ea1-ab7e-e1e81c38b01b,not voting,1
b8b7c7a8-5c11-4fa0-88c5-1265e93c93af,ocd-vote/94ee5e8d-8cf5-4ea1-ab7e-e1e81c38b01b,absent,0
032d553a-06d1-43b4-8f95-8c517814390b,ocd-vote/94ee5e8d-8cf5-4ea1-ab7e-e1e81c38b01b,excused,0
b7cb6d67-37d1-4cd9-ae83-b1cd819888ff,ocd-vote/94ee5e8d-8cf5-4ea1-ab7e-e1e81c38b01b,other,0
f89c97eb-a1bb-4c0b-b256-ee7acdf7f784,ocd-vote/94ee5e8d-8cf5-4ea1-ab7e-e1e81c38b01b,no,0
67cd12a8-6085-4b03-a8c7-ab984767759c,ocd-vote/94ee5e8d-8cf5-4ea1-ab7e-e1e81c38b01b,yes,58
b796cc90-c4d0-4cf9-a444-bbd750fef773,ocd-vote/d4ff002b-64eb-4cd5-987e-de424ebde0af,absent,0
0ac205f0-a87e-46a9-b7fc-037a49505280,ocd-vote/d4ff002b-64eb-4cd5-987e-de424ebde0af,excused,1
a261c04e-7619-4cd2-8a7e-2ce90fa9d491,ocd-vote/d4ff002b-64eb-4cd5-987e-de424ebde0af,other,1
187c0626-1cb5-4b9e-b870-a9103dc5a2e0,ocd-vote/d4ff002b-64eb-4cd5-987e-de424ebde0af,no,12
5a1a7116-2573-477e-aefc-079ad0506b52,ocd-vote/d4ff002b-64eb-4cd5-987e-de424ebde0af,yes,103
921b2300-25da-4f92-bfca-d0cbe2f43179,ocd-vote/9512c991-eeec-44bd-b755-0117ed1e8fbf,not voting,4
d15f53c7-571c-47d7-ac36-ef0564b2a14f,ocd-vote/64a6e4a2-aa5b-411c-a5df-91343a473b46,not voting,6
d412725c-0eba-4dc2-b157-6898aa92bfa0,ocd-vote/64a6e4a2-aa5b-411c-a5df-91343a473b46,absent,0
e61a48e8-f482-4113-883d-5d674cfce800,ocd-vote/64a6e4a2-aa5b-411c-a5df-91343a473b46,excused,3
4633b0ac-7085-4682-96f7-7c4721c74881,ocd-vote/64a6e4a2-aa5b-411c-a5df-91343a473b46,other,0
7327368b-5235-48c5-8b0e-91cdd05787fe,ocd-vote/64a6e4a2-aa5b-411c-a5df-91343a473b46,no,0
18671d93-e533-44fb-a71a-0b8897dceb42,ocd-vote/64a6e4a2-aa5b-411c-a5df-91343a473b46,yes,109
5f380870-fff5-4cd4-8724-144c78b1c693,ocd-vote/b6cb13c8-a998-48e6-aaf1-a00ce7f3aa5b,not voting,5
3879b457-27b2-473a-9469-0489e7d8509f,ocd-vote/b6cb13c8-a998-48e6-aaf1-a00ce7f3aa5b,absent,0
1d5f69a9-340a-45e4-8e73-cf1210bd816e,ocd-vote/b6cb13c8-a998-48e6-aaf1-a00ce7f3aa5b,excused,0
c9a4afb0-12c3-4bdf-98c7-c8f94dbcfc62,ocd-vote/b6cb13c8-a998-48e6-aaf1-a00ce7f3aa5b,other,0
644a1da0-74d4-44db-8e2b-2306375584ae,ocd-vote/b6cb13c8-a998-48e6-aaf1-a00ce7f3aa5b,no,0
203919b6-c1b1-47c6-afca-f3c3233859bd,ocd-vote/b6cb13c8-a998-48e6-aaf1-a00ce7f3aa5b,yes,54
61dc3e79-e428-44dc-a2f1-37346cf398a4,ocd-vote/026a26f1-6fef-4c61-8d96-04e4e556e214,not voting,0
f2b27cae-e391-4232-ac2f-6794f9391357,ocd-vote/026a26f1-6fef-4c61-8d96-04e4e556e214,absent,0
ec2a0b34-75ed-40ef-8335-e9f6b79a96d2,ocd-vote/026a26f1-6fef-4c61-8d96-04e4e556e214,excused,3
12864586-bfad-49d5-b717-d9258f7b10ea,ocd-vote/026a26f1-6fef-4c61-8d96-04e4e556e214,other,0
9a9e25c0-f31a-4e43-8632-d167be02290e,ocd-vote/026a26f1-6fef-4c61-8d96-04e4e556e214,no,0
db69e44d-7861-4b8d-b7a4-d2593043a1fd,ocd-vote/026a26f1-6fef-4c61-8d96-04e4e556e214,yes,115
73f587af-a6e4-41fe-92bc-eaf691894aed,ocd-vote/db6d0bed-1e06-40fd-98cb-d4d4b537a814,not voting,2
7965e441-26ca-4d09-9fad-f30d110991dd,ocd-vote/db6d0bed-1e06-40fd-98cb-d4d4b537a814,absent,0
c567ee81-20f8-428f-b26f-8c0cdb339f7c,ocd-vote/db6d0bed-1e06-40fd-98cb-d4d4b537a814,excused,2
4009a725-2850-4453-8ef1-cb22dab235cf,ocd-vote/db6d0bed-1e06-40fd-98cb-d4d4b537a814,other,0
5c0559b6-8ed4-49ca-86cd-763efd6b4307,ocd-vote/db6d0bed-1e06-40fd-98cb-d4d4b537a814,no,40
53d18101-0f2e-43c0-97c9-0cd327c18f5b,ocd-vote/db6d0bed-1e06-40fd-98cb-d4d4b537a814,yes,74
55771641-8f44-4907-bd01-872e441cda3b,ocd-vote/9512c991-eeec-44bd-b755-0117ed1e8fbf,absent,0
4499bd52-8460-41de-83a8-e308276a816b,ocd-vote/9512c991-eeec-44bd-b755-0117ed1e8fbf,excused,7
773103b7-dfd8-4ab3-946d-2e585e25a7e0,ocd-vote/9512c991-eeec-44bd-b755-0117ed1e8fbf,other,1
05ebd4b2-441f-46b0-859c-0e376f33c9b6,ocd-vote/9512c991-eeec-44bd-b755-0117ed1e8fbf,no,18
522f201d-45ed-4d29-891c-e5c516f1d9f2,ocd-vote/9512c991-eeec-44bd-b755-0117ed1e8fbf,yes,88
103a0497-77b9-47a0-95fb-ced2195bb717,ocd-vote/6a93b341-5e87-43b4-a9e7-936acbc45b52,not voting,2
066c8866-09da-43fa-a3c2-afb55350178d,ocd-vote/5c664cda-8fc6-495c-9c56-e7c2fb212845,not voting,3
200754b3-aeaa-4b6d-a8fb-430a52ee9203,ocd-vote/5c664cda-8fc6-495c-9c56-e7c2fb212845,absent,0
90005566-bdc7-4ba3-8b37-aee6019cfde5,ocd-vote/5c664cda-8fc6-495c-9c56-e7c2fb212845,excused,0
8041c932-4935-4dd4-80bc-e446c886cc52,ocd-vote/5c664cda-8fc6-495c-9c56-e7c2fb212845,other,0
b27f009f-c2bf-4833-96dc-4d8b4db5a912,ocd-vote/5c664cda-8fc6-495c-9c56-e7c2fb212845,no,0
51e87a66-a618-4962-80f9-31d3042d043b,ocd-vote/5c664cda-8fc6-495c-9c56-e7c2fb212845,yes,10
