id,note,url,vote_event_id
630d330a-14f7-4ee9-80bf-73c30667a62e,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400SB0851_44417.pdf,ocd-vote/23925ea7-4f30-41d4-8045-c9db49332504
7e0743a1-2cda-4a9a-b126-6f304454f604,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400HB1302_44509.pdf,ocd-vote/965e4dc2-bb3a-43da-be24-f35e63b2936a
eb27c248-f703-4ed1-adf7-ca4fe55486f4,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400AM1040096_44353.pdf,ocd-vote/d0656d27-6fa7-435c-9b77-e101fbcb3a2d
73003a0b-e7f5-4066-aba9-2731d8f53742,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0410_42687.pdf,ocd-vote/352eb1b7-0a28-4977-8daa-c9d7f49ac293
7b937a01-2972-4267-a080-1b8794a36970,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB0599_42109.pdf,ocd-vote/add261e5-fcba-4e63-a0a3-a1c850344556
e4cd7c52-e6e3-4ff0-9578-1a4d5bbcecb5,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1050_42687.pdf,ocd-vote/e524d258-035c-4356-91aa-6a6441c0e17f
4622e4f3-951b-4b77-ac1a-5fa3188bd068,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB2120_42108.pdf,ocd-vote/7d9ce635-6b91-430f-96f2-9596ea7f2919
ac372fb6-fa9f-482e-b9ee-14d03a6404a2,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0607_42687.pdf,ocd-vote/4cc7f8d6-f30b-4638-a20c-fb4d958e6d43
9709d075-743c-4af6-b97b-3498f2a0a701,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB2307_42108.pdf,ocd-vote/9350e6f0-707d-4888-ae6f-4d0fb561e7a0
6196cbf2-b83b-4043-8727-7f6db98e78a2,,https://ilga.gov/Documents/legislation/votehistory/104/house/10400SB2111_10302025_016000T.pdf,ocd-vote/f5b6ebcc-d432-4c4b-bf7c-ae7c33bfc708
72c4d1a4-cd86-48d3-9316-58b40843bb2f,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1339SCA1_41663.pdf,ocd-vote/fe41b164-cb80-48c6-be1f-1aa36e12fdc8
75b4ecc5-7cc1-4f56-8ded-d0f49d82fd12,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400AM1040048_43828.pdf,ocd-vote/040e6f39-8f39-49b9-8abe-ad021bd853a5
c1831704-5d7f-4a91-8e05-f51e2219e517,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB0858_42109.pdf,ocd-vote/8f04c04d-533c-4000-881e-f042a6c1d26b
dcc11064-b37c-4921-ba88-8108a6d59612,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400HB1437_44275.pdf,ocd-vote/af267d73-8943-45a3-8177-caed88bbc054
05a4ff99-bb5d-4dca-ba92-d9954c2e5ee6,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB2521HFA1_43428.pdf,ocd-vote/9c7b6bb7-b0f0-40ad-9fe3-413eff0d5f41
fbbc7a15-0702-4a33-991a-ef131fd6316f,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400HB3654_44243.pdf,ocd-vote/b7fba004-eb6d-4963-b10f-b5a87531ac56
7059e07c-044a-4f34-864c-8e0b6922b741,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB2406_42376.pdf,ocd-vote/2e64a0c0-7ce8-448e-bab3-ca95d40e350e
115e6b47-6fb3-4085-a7f8-39a163615151,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0837_42687.pdf,ocd-vote/d34e86d0-ac3e-49a7-9427-106138558cd4
a0c6b047-c89c-41e1-86e4-8de287278f91,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400SB2459_04102025_034000T.pdf,ocd-vote/bf7c0c40-3311-4656-b291-c514039fcd52
21d230c1-fee3-4ea9-882c-d417f4699f1c,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400SB1827HFA1_44408.pdf,ocd-vote/94c05aed-85b4-4511-bb4b-83c2a132d11f
e530b5df-7d3e-4eb6-8395-c7be2b256b52,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0947_42687.pdf,ocd-vote/4c96e11f-a3c0-47f2-8e0f-fe9a4cff73b6
df96c3df-f37f-494e-b0e8-fc194a694b62,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400HB1821_43971.pdf,ocd-vote/57dba6f1-01da-46bf-a987-cb7f07f4fcb0
09a09cf4-ff2c-4c15-ab22-75ba555d6bd6,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB0096_42109.pdf,ocd-vote/ede61fc2-3434-4030-87df-169e10ebf334
2000dd8d-a905-40b0-9497-aecdb8a8071a,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400SJR0013_43778.pdf,ocd-vote/5d1f9f90-d511-4db3-9d86-b4dc39ca7b27
debbf905-8089-4af8-91cd-1bae58699fb1,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB0134_42109.pdf,ocd-vote/1717024e-39b2-4db3-8e7d-3a5ec8c2209c
bf677db6-25f2-4ac1-9b9a-059d292d3294,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB2414SFA2_43494.pdf,ocd-vote/6779fced-4f02-4d06-aab3-c100fa76fa75
1e573ccc-e5f5-4a0e-947b-fc896f92e1e1,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400SB1777_43517.pdf,ocd-vote/2041efba-de2d-4f03-ae59-491489e1162e
f60c94d2-8fe0-4ac1-a9af-aee77804e458,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB1836HFA3_43436.pdf,ocd-vote/5038783d-ea2e-4e79-b66e-50e76960b65f
8afcf0bc-ecb7-4e34-a9fb-f87844357ff5,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB2893_42850.pdf,ocd-vote/a9d104df-2ea8-46cd-b26a-4f5dd6df4345
73f9994e-21d4-488e-b6e3-274a82255c7c,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0780_42687.pdf,ocd-vote/e0382af3-254d-40a7-b3fb-ff502a00b055
4e474bc8-92a8-4654-b053-92da2091fa04,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0555_42687.pdf,ocd-vote/8ce97e2c-140f-4943-9ccf-a015e2b8cb91
221dd197-d441-4f24-96c2-32e3bdbde77f,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1523HFA1_44614.pdf,ocd-vote/6d577953-5990-4a11-bfcd-14067f2ac025
d118ce98-e919-43f7-858e-97dd0af18e7f,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400SB2319ham001_05312025_073000C.pdf,ocd-vote/43d9b77f-541f-45a5-a6da-164dc90fbcb5
